ClienteID,NombreCliente,Edad,Ciudad,ProductoID,NombreProducto,CategoríaProducto,FechaCompra,Cantidad,PrecioUnitario
C03971,Jos Garica Pedroza,71,Vieja Noruega,P015,Pantoprazol,Antiácido,06/09/2024,5,140.33
C03972,Arturo Guadalupe Calderón Marroquín,71,San Oswaldo los bajos,P208,Amoxicilina,Antibiótico,20/10/2024,2,84.75
C03973,Rodrigo Mata,30,San Zoé los altos,P445,Magnesio,Suplemento,20/01/2025,3,130.98
C03974,Pedro Hurtado Godínez,35,Vieja Singapur,P448,Ranitidina,Antiácido,26/10/2024,5,32.33
C03975,Tania Urías,44,San David los altos,P353,Magnesio,Suplemento,27/06/2024,5,53.79
C03976,Estela Pablo Orozco Archuleta,52,San Rodolfo los altos,P418,Vitamina D,Suplemento,18/01/2025,5,86.87
C03977,Sr(a). María Eugenia Ortiz,50,Vieja Malasia,P104,Lansoprazol,Antiácido,17/06/2024,4,150.95
C03978,Lilia Conchita Delgadillo,71,Vieja Egipto,P482,Pantoprazol,Antiácido,09/05/2025,3,76.08
C03979,Dr. Rufino Batista,59,San Hugo los bajos,P346,Azitromicina,Antibiótico,10/08/2024,3,86.89
C03980,Wilfrido Solís,40,Nueva Países Bajos,P043,Cefalexina,Antibiótico,28/01/2025,5,185.21
C03981,Patricio Cabán,54,San Jorge los bajos,P035,Calcio,Suplemento,12/02/2025,1,97.81
C03982,Blanca Andrea Baca Batista,20,San Daniel los altos,P148,Fexofenadina,Antihistamínico,23/01/2025,4,164.59
C03983,Sr(a). Santiago Varela,32,San Javier de la Montaña,P077,Calcio,Suplemento,08/08/2024,2,59.54
C03984,Zeferino Zacarías Polanco,49,San Bernardo los bajos,P090,Pioglitazona,Antidiabético,10/09/2024,3,97.29
C03985,Patricio Mariana Quintero,67,San Horacio de la Montaña,P144,Lansoprazol,Antiácido,23/05/2025,3,54.15
C03986,María Zarate Almanza,48,Nueva Rwanda,P360,Cefalexina,Antibiótico,07/08/2024,3,161.92
C03987,Sr(a). Citlali Henríquez,35,Vieja Chile,P012,Magnesio,Suplemento,21/10/2024,3,127.11
C03988,Sr(a). Nayeli Carrero,46,San Raquel de la Montaña,P498,Vitamina C,Suplemento,07/04/2025,3,76.01
C03989,Estela Jorge Lomeli,73,Vieja Vanuatu,P088,Ranitidina,Antiácido,17/09/2024,1,161.7
C03990,Joaquín Soto,43,San Victoria los altos,P102,Cetirizina,Antihistamínico,27/05/2025,1,116.83
C03991,Armando Amalia Santana,34,San Esmeralda los bajos,P268,Glibenclamida,Antidiabético,07/07/2024,5,184.36
C03992,Dr. Patricia Chapa,88,Nueva República Unida de Tanzanía,P025,Sitagliptina,Antidiabético,07/02/2025,1,25.76
C03993,Amelia Paola Aguayo Rocha,33,San Rocío los altos,P357,Calcio,Suplemento,14/09/2024,4,180.46
C03994,Mtro. Jesús Jaramillo,25,San Dalia de la Montaña,P335,Amoxicilina,Antibiótico,04/01/2025,2,169.81
C03995,Marisol Zamora Ulibarri,70,Vieja Seychelles,P322,Calcio,Suplemento,22/03/2025,1,139.16
C03996,Laura José Luis Noriega,30,Nueva Sierra Leona,P207,Paracetamol,Analgésico,06/03/2025,2,145.27
C03997,Dr. Úrsula Zamudio,72,San Gerardo los bajos,P414,Ranitidina,Antiácido,14/03/2025,3,50.56
C03998,Trinidad Nayeli Urbina Limón,19,San Úrsula los altos,P180,Paracetamol,Analgésico,05/05/2025,1,97.64
C03999,Pedro María Cristina Salas,34,Nueva Guinea Ecuatorial,P265,Pantoprazol,Antiácido,30/03/2025,3,72.03
C04000,Araceli Posada,51,Vieja Singapur,P306,Magnesio,Suplemento,09/01/2025,4,122.79
C04001,Karla Zacarías Osorio,52,Vieja Congo,P015,Metformina,Antidiabético,16/11/2024,3,70.57
C04002,Esparta Baca Bustos,72,San Inés los bajos,P405,Azitromicina,Antibiótico,14/02/2025,4,74.75
C04003,Diego Abelardo Galarza Rico,70,San Rolando de la Montaña,P243,Fexofenadina,Antihistamínico,31/10/2024,2,56.85
C04004,Agustín Gregorio Carrasco Espinoza,83,Vieja Benin,P085,Fexofenadina,Antihistamínico,29/08/2024,5,72.66
C04005,Ing. Jorge Luis Rodríquez,43,San Aurelio los bajos,P362,Cetirizina,Antihistamínico,28/04/2025,1,58.91
C04006,Gabino Bañuelos Iglesias,77,San Antonio de la Montaña,P106,Lansoprazol,Antiácido,22/11/2024,1,147.56
C04007,Maximiliano José Carlos Guardado Hurtado,33,Nueva Belice,P419,Lansoprazol,Antiácido,16/11/2024,4,43.31
C04008,Antonio Oquendo Serna,75,San Pamela de la Montaña,P431,Pantoprazol,Antiácido,06/11/2024,3,195.23
C04009,Mateo Contreras,39,Vieja Filipinas,P128,Amoxicilina,Antibiótico,09/04/2025,5,78.4
C04010,Lic. Delia Guerrero,67,Vieja Costa Rica,P328,Lansoprazol,Antiácido,10/01/2025,3,87.61
C04011,Noelia Mercado Romero,61,Nueva Mónaco,P051,Cetirizina,Antihistamínico,01/11/2024,5,134.7
C04012,María Luisa Delgadillo,26,San Porfirio los altos,P186,Pioglitazona,Antidiabético,16/05/2025,1,45.62
C04013,Leonardo Portillo Rendón,84,San Emilia de la Montaña,P340,Naproxeno,Analgésico,15/02/2025,4,157.87
C04014,Luz Benítez Madrid,57,San Gregorio los bajos,P415,Desloratadina,Antihistamínico,08/12/2024,2,169.34
C04015,Esparta María Cristina Luevano,26,San Linda los bajos,P262,Loratadina,Antihistamínico,06/03/2025,1,188.73
C04016,Eloisa Beatriz Valverde Benavides,26,San Yuridia los bajos,P452,Naproxeno,Analgésico,12/12/2024,5,81.9
C04017,Reynaldo Barela,41,Nueva Papua Nueva Guinea,P148,Ibuprofeno,Analgésico,19/02/2025,4,129.39
C04018,Olga Marco Antonio Ibarra,79,San Hernán los altos,P466,Pantoprazol,Antiácido,23/02/2025,2,37.71
C04019,Julio Miguel Peña,86,Nueva Rwanda,P191,Azitromicina,Antibiótico,09/02/2025,1,62.22
C04020,Dolores Alta  Gracia Rubio Pichardo,28,San María Luisa de la Montaña,P217,Desloratadina,Antihistamínico,05/06/2025,5,26.06
C04021,Alberto Apodaca Maya,60,San Liliana los bajos,P025,Calcio,Suplemento,08/12/2024,2,87.61
C04022,Alberto Navarrete,33,Nueva Guinea Bissau,P200,Vitamina D,Suplemento,17/06/2024,5,111.73
C04023,Dr. Tomás Castillo,64,San Oswaldo los altos,P229,Loratadina,Antihistamínico,30/07/2024,1,181
C04024,Natividad Zaragoza,21,San David de la Montaña,P306,Lansoprazol,Antiácido,15/04/2025,2,75.34
C04025,Alfonso Marisol Ortiz Rivero,35,Nueva Tayikistán,P464,Azitromicina,Antibiótico,18/06/2024,4,189.76
C04026,Leonor Henríquez,64,San Juan los bajos,P022,Magnesio,Suplemento,07/12/2024,3,193.85
C04027,Esther Cervantes,89,Vieja Indonesia,P049,Amoxicilina,Antibiótico,12/02/2025,1,53.06
C04028,Óliver Enríquez,35,San Emilia los altos,P390,Cefalexina,Antibiótico,05/05/2025,5,62.6
C04029,Estela Tamayo,28,Vieja Suecia,P356,Vitamina D,Suplemento,01/06/2025,5,99.86
C04030,José Salvador Estévez Rodríquez,33,Vieja Montenegro,P295,Cefalexina,Antibiótico,28/05/2025,4,67.55
C04031,Silvano Patricio Saiz,22,Nueva Mali,P331,Naproxeno,Analgésico,21/05/2025,5,141.18
C04032,Mtro. Yolanda Luna,43,Nueva República Popular Democrática de Corea,P215,Fexofenadina,Antihistamínico,03/04/2025,3,148.72
C04033,Dr. Carla Casárez,79,Vieja Dominicana,P496,Metformina,Antidiabético,13/11/2024,3,20.52
C04034,Adriana Figueroa,22,San Estefanía los bajos,P268,Diclofenaco,Analgésico,09/10/2024,3,162.38
C04035,Sr(a). Fidel Cardona,39,San Perla los bajos,P037,Vitamina C,Suplemento,26/03/2025,4,60.75
C04036,Sergio Enrique Gracia Altamirano,79,San Abril los bajos,P274,Azitromicina,Antibiótico,11/11/2024,4,174.06
C04037,Dulce Israel Salas Barrientos,20,Nueva Tonga,P481,Paracetamol,Analgésico,07/02/2025,1,73.91
C04038,Mtro. José Eduardo Arriaga,44,Nueva Reino Unido de Gran Bretaña e Irlanda del Norte,P187,Omeprazol,Antiácido,12/09/2024,2,163.43
C04039,Ing. Claudio Cortés,76,Nueva Turkmenistán,P112,Cetirizina,Antihistamínico,12/09/2024,1,25.52
C04040,Omar Amalia Becerra,74,San Victoria los altos,P482,Desloratadina,Antihistamínico,07/01/2025,4,137.76
C04041,Adalberto Citlali Heredia Medina,22,San Benjamín los bajos,P243,Sitagliptina,Antidiabético,26/09/2024,5,117.38
C04042,Francisca Judith Madrid,55,San Teresa los altos,P321,Glibenclamida,Antidiabético,22/02/2025,3,157.55
C04043,Ivonne Zamora,85,Vieja República Popular Democrática de Corea,P390,Amoxicilina,Antibiótico,11/06/2024,5,42.31
C04044,Ing. Victoria Casárez,38,Nueva Malta,P209,Vitamina C,Suplemento,25/03/2025,5,148.92
C04045,Adán Olivárez Rubio,86,San Jacinto los bajos,P272,Ranitidina,Antiácido,23/05/2025,5,167.56
C04046,Diego Colunga Merino,22,Nueva Antigua y Barbuda,P324,Vitamina C,Suplemento,09/02/2025,2,116.32
C04047,David Jaime,64,San Salma los altos,P366,Cefalexina,Antibiótico,06/01/2025,4,72.52
C04048,Alfonso Castillo Zaragoza,61,San Rosario de la Montaña,P299,Pantoprazol,Antiácido,21/05/2025,4,168.19
C04049,Carlos Rojo Calvillo,24,Nueva Maldivas,P086,Sitagliptina,Antidiabético,21/07/2024,1,56.97
C04050,José Manuél Armas,32,San Francisco Javier los bajos,P164,Diclofenaco,Analgésico,28/06/2024,5,167.38
C04051,Georgina José Carlos Quiñones,39,San Teresa los altos,P293,Desloratadina,Antihistamínico,08/09/2024,4,55.93
C04052,Timoteo Rebeca Lebrón,60,San Jorge los altos,P408,Pioglitazona,Antidiabético,06/06/2024,3,22.28
C04053,Lic. Clara Castañeda,46,San Óliver los bajos,P132,Ibuprofeno,Analgésico,02/01/2025,2,62.59
C04054,Pedro Octavio Rincón,49,Vieja Tayikistán,P059,Ibuprofeno,Analgésico,09/05/2025,2,96.04
C04055,Tomás Enríquez,28,San Sergio los bajos,P463,Cefalexina,Antibiótico,15/08/2024,1,57.21
C04056,Iván Angulo Zambrano,79,Vieja Ghana,P414,Naproxeno,Analgésico,26/03/2025,2,115.43
C04057,Maximiliano Joaquín Montez,34,San Gloria de la Montaña,P142,Paracetamol,Analgésico,11/07/2024,4,59.62
C04058,Lorena Sandoval,80,San Leticia los bajos,P495,Naproxeno,Analgésico,19/08/2024,3,192.02
C04059,Elvia Alemán Montez,55,San Lucía los altos,P028,Glibenclamida,Antidiabético,22/10/2024,2,54.47
C04060,Sofía Arcelia Pérez Angulo,75,San Rufino los altos,P187,Fexofenadina,Antihistamínico,11/03/2025,3,197.61
C04061,Aldonza Roldán,44,Nueva Alemania,P238,Vitamina C,Suplemento,05/05/2025,5,134.47
C04062,Camilo Carmen Lara Urías,80,San Natividad de la Montaña,P235,Desloratadina,Antihistamínico,29/07/2024,3,38.7
C04063,Irma Citlali Candelaria Marrero,44,San Carlos los bajos,P117,Glibenclamida,Antidiabético,05/08/2024,4,53.37
C04064,Adela Ibarra,84,Nueva Kirguistán,P202,Vitamina C,Suplemento,20/08/2024,4,112.27
C04065,Margarita Marisol Aponte,35,San Jaqueline de la Montaña,P376,Cefalexina,Antibiótico,13/09/2024,3,191.22
C04066,Guillermo Dulce Anguiano,59,Vieja Jamaica,P125,Ciprofloxacino,Antibiótico,05/09/2024,2,195.45
C04067,Lourdes Mares Ávila,37,San Jacobo los altos,P038,Pioglitazona,Antidiabético,04/08/2024,5,95.04
C04068,Sr(a). Conchita Rosario,29,Vieja Kazajstán,P106,Metformina,Antidiabético,31/10/2024,3,178.8
C04069,Elisa Saucedo,46,San Ángela los altos,P139,Pioglitazona,Antidiabético,21/08/2024,3,137.63
C04070,Sr(a). Zacarías Lomeli,67,San Lourdes los altos,P429,Pantoprazol,Antiácido,28/12/2024,3,199.97
C04071,Jacinto Patricio Ulibarri Carmona,55,Nueva Ucrania,P117,Calcio,Suplemento,03/12/2024,1,112.14
C04072,Gustavo Horacio Villegas Rivera,43,Nueva Malta,P295,Desloratadina,Antihistamínico,05/10/2024,1,157.3
C04073,Javier Chávez Medrano,49,Vieja Yemen,P134,Ibuprofeno,Analgésico,08/03/2025,3,41.47
C04074,Natividad Agustín Alonso Valdés,68,Nueva Grecia,P171,Metformina,Antidiabético,06/09/2024,5,109.42
C04075,Ernesto Montenegro,78,Vieja Madagascar,P362,Glibenclamida,Antidiabético,17/06/2024,2,155.94
C04076,Enrique Ramón Núñez Osorio,35,Nueva Angola,P124,Vitamina C,Suplemento,10/01/2025,1,133.07
C04077,Mtro. Rosalia Hernandes,57,San José Carlos los bajos,P374,Vitamina D,Suplemento,30/10/2024,3,133.56
C04078,Dr. Adriana Gaona,74,San Antonio los altos,P218,Cetirizina,Antihistamínico,03/02/2025,3,73.22
C04079,Benjamín Armenta Villareal,29,San Abelardo los altos,P028,Cetirizina,Antihistamínico,20/06/2024,1,109.95
C04080,Zacarías Irma Partida,25,San Yeni los altos,P361,Paracetamol,Analgésico,23/12/2024,2,171.92
C04081,Luis Manuel Eric Limón Villanueva,32,Nueva Serbia,P144,Glibenclamida,Antidiabético,25/05/2025,2,76.25
C04082,Lic. María Cristina Segura,76,Vieja Rwanda,P207,Azitromicina,Antibiótico,22/09/2024,1,123.06
C04083,Margarita Jesús Zelaya Delgadillo,89,San Estela los bajos,P044,Sitagliptina,Antidiabético,06/07/2024,5,57.35
C04084,Judith Gabriel Rosas Ballesteros,24,Nueva Islas Marshall,P246,Naproxeno,Analgésico,18/12/2024,1,28.6
C04085,Gabriela Griego,62,Vieja Tayikistán,P370,Desloratadina,Antihistamínico,09/07/2024,3,60.57
C04086,Georgina Armendáriz Iglesias,85,San Augusto los bajos,P190,Pantoprazol,Antiácido,02/11/2024,2,118.97
C04087,Ana Galván Morales,62,Vieja Suiza,P367,Vitamina C,Suplemento,10/11/2024,5,24.22
C04088,Lic. Elias Alonzo,82,San Martín de la Montaña,P312,Glibenclamida,Antidiabético,22/02/2025,2,167.6
C04089,Rosalia Fonseca Meraz,87,Nueva Túnez,P129,Magnesio,Suplemento,10/09/2024,5,72.01
C04090,Isabela Jaramillo,75,Vieja El Salvador,P441,Pioglitazona,Antidiabético,15/12/2024,5,41.65
C04091,Lucía Gonzales Valles,87,San David de la Montaña,P135,Azitromicina,Antibiótico,07/04/2025,1,113.59
C04092,Arcelia Echeverría Aponte,86,Vieja Vietman,P155,Glibenclamida,Antidiabético,18/01/2025,4,37.52
C04093,Benjamín Catalina Cuellar,27,San Amador los altos,P240,Diclofenaco,Analgésico,23/12/2024,4,66.4
C04094,Carolina Lerma Ruelas,31,Nueva Namibia,P017,Desloratadina,Antihistamínico,24/05/2025,3,40.66
C04095,Mtro. Felix Quezada,52,Vieja Letonia,P457,Magnesio,Suplemento,25/10/2024,4,128.72
C04096,Sr(a). Eva Velázquez,87,San Ricardo de la Montaña,P185,Naproxeno,Analgésico,09/08/2024,3,166.55
C04097,Micaela Liliana Peres Villaseñor,89,Nueva Mónaco,P089,Vitamina C,Suplemento,23/03/2025,3,194.56
C04098,Enrique Sessa Robles,75,San Hernán de la Montaña,P096,Ciprofloxacino,Antibiótico,16/03/2025,5,63.12
C04099,Jerónimo Araceli Muñiz Valladares,86,Nueva Togo,P412,Amoxicilina,Antibiótico,19/06/2024,1,13.68
C04100,Sr(a). Luisa Tejeda,62,Nueva Cabo Verde,P008,Amoxicilina,Antibiótico,09/02/2025,3,28.53
C04101,Lic. Rufino Barajas,52,Vieja Bangladesh,P428,Loratadina,Antihistamínico,14/05/2025,1,24.45
C04102,Ricardo Jurado,77,San Pamela los altos,P043,Cetirizina,Antihistamínico,20/05/2025,3,143.31
C04103,Lic. Iván Sauceda,62,Nueva Camerún,P448,Metformina,Antidiabético,18/11/2024,3,113.44
C04104,Benito Hernán Ontiveros,50,San Diego de la Montaña,P254,Ciprofloxacino,Antibiótico,06/03/2025,3,104.92
C04105,José María Sergio Gollum,55,Nueva China,P030,Ranitidina,Antiácido,06/08/2024,1,117.33
C04106,Wilfrido Salinas,56,San Paola de la Montaña,P127,Pantoprazol,Antiácido,21/09/2024,5,176.48
C04107,Marisol Caldera Miramontes,62,Nueva Lesotho,P156,Paracetamol,Analgésico,14/01/2025,4,124.41
C04108,Sara Zelaya Menéndez,59,Nueva Croacia,P036,Fexofenadina,Antihistamínico,09/04/2025,2,11.17
C04109,Esteban González Treviño,22,San Jesús los altos,P390,Magnesio,Suplemento,12/12/2024,3,167.04
C04110,Serafín Ramón Uribe Ozuna,73,San Santiago los bajos,P391,Fexofenadina,Antihistamínico,22/12/2024,2,40.19
C04111,Dr. Hernán Rocha,52,San Georgina de la Montaña,P353,Desloratadina,Antihistamínico,23/12/2024,5,81.23
C04112,Eloisa Josefina Solorio de la Fuente,32,San Virginia los altos,P006,Fexofenadina,Antihistamínico,23/11/2024,3,174.47
C04113,Espartaco Polanco Correa,82,Vieja Granada,P204,Sitagliptina,Antidiabético,12/02/2025,5,142.21
C04114,Linda Héctor Leiva Perea,54,Nueva Georgia,P177,Naproxeno,Analgésico,11/04/2025,2,118.48
C04115,Nancy Alejandro Ocampo,57,San Pilar los bajos,P140,Diclofenaco,Analgésico,19/02/2025,5,162.82
C04116,Elvia Zacarías Treviño Pulido,52,Nueva Arabia Saudita,P482,Calcio,Suplemento,01/06/2025,2,156.34
C04117,Inés Ruelas,85,Nueva Dinamarca,P317,Naproxeno,Analgésico,07/09/2024,5,80.66
C04118,Ing. Benjamín Paredes,89,Vieja Guyana,P359,Loratadina,Antihistamínico,21/10/2024,1,25.04
C04119,Paulina Malave Sanabria,31,Vieja Irlanda,P143,Paracetamol,Analgésico,29/12/2024,2,147.55
C04120,Julia Márquez Piña,35,Nueva Jamaica,P018,Ibuprofeno,Analgésico,12/08/2024,3,43.58
C04121,Mtro. Hernán Alonzo,54,San Camila de la Montaña,P255,Vitamina C,Suplemento,23/05/2025,5,98.17
C04122,Gloria Haro Castellanos,49,San Isabela los bajos,P077,Ciprofloxacino,Antibiótico,06/04/2025,2,98.52
C04123,Adán Molina,26,San María Teresa de la Montaña,P136,Metformina,Antidiabético,04/05/2025,4,85.86
C04124,Rocío Carlos Fernández Tirado,55,San José Eduardo los bajos,P030,Cefalexina,Antibiótico,24/10/2024,1,124
C04125,Rodrigo Barraza,28,Vieja Eslovenia,P115,Cetirizina,Antihistamínico,09/09/2024,3,176.88
C04126,Marcos Jorge Luis Carranza,60,San Elias los bajos,P423,Loratadina,Antihistamínico,09/01/2025,3,66.09
C04127,Adalberto Regalado,72,San Carla de la Montaña,P306,Cefalexina,Antibiótico,28/09/2024,3,55.86
C04128,Ana Úrsula Casas,42,San Daniel los altos,P105,Metformina,Antidiabético,16/09/2024,2,95.77
C04129,Ruby Guardado,81,Nueva Malta,P448,Vitamina C,Suplemento,08/09/2024,2,32.05
C04130,Guadalupe Concepción Estrada,36,San Reynaldo los bajos,P085,Calcio,Suplemento,31/10/2024,5,187.49
C04131,María Eugenia Rolando Arredondo,21,Nueva Sudán del Sur,P487,Vitamina D,Suplemento,13/05/2025,4,78.19
C04132,Dr. Gilberto Soto,64,San José María de la Montaña,P309,Calcio,Suplemento,08/08/2024,2,59.69
C04133,Reina Echeverría,76,Nueva España,P138,Cefalexina,Antibiótico,15/12/2024,1,23.05
C04134,Alfonso Leonel Luevano Delgado,56,Nueva Austria,P061,Loratadina,Antihistamínico,23/02/2025,2,56.5
C04135,Cristal Sandra Ceballos Lomeli,58,Vieja Federación de Rusia,P281,Ciprofloxacino,Antibiótico,06/05/2025,4,182.01
C04136,Sr(a). Darío Sauceda,68,Vieja Santo Tomé y Príncipe,P056,Ranitidina,Antiácido,21/06/2024,3,123.43
C04137,Virginia María Teresa Gaona,61,San Magdalena los bajos,P251,Ibuprofeno,Analgésico,04/10/2024,5,117.19
C04138,Sr(a). Carla Chávez,78,Vieja Egipto,P437,Loratadina,Antihistamínico,01/03/2025,4,140.6
C04139,Julio César Solano Samaniego,78,San José Emilio de la Montaña,P207,Fexofenadina,Antihistamínico,22/09/2024,2,131.07
C04140,Anabel Badillo Hernandes,85,San Irma los altos,P329,Ciprofloxacino,Antibiótico,11/11/2024,5,161.45
C04141,Ernesto Silvia Irizarry Villaseñor,52,San Delia los altos,P399,Magnesio,Suplemento,26/08/2024,1,53.42
C04142,Anel Jurado Ramírez,20,Vieja Bélgica,P172,Ibuprofeno,Analgésico,28/04/2025,4,187.95
C04143,María Cristina Joaquín de la Torre,54,Nueva Croacia,P437,Naproxeno,Analgésico,12/01/2025,2,97.51
C04144,Ramiro Martha Matos Rodarte,19,Nueva Panamá,P170,Ibuprofeno,Analgésico,02/07/2024,4,100.22
C04145,Ing. Asunción Soliz,26,Nueva Sierra Leona,P226,Calcio,Suplemento,14/01/2025,2,44.25
C04146,Oswaldo Meraz,46,Vieja Mali,P100,Ciprofloxacino,Antibiótico,11/06/2024,4,132.89
C04147,Itzel Limón,49,San Oswaldo de la Montaña,P224,Azitromicina,Antibiótico,19/09/2024,1,40.69
C04148,Isabel Ramos Bernal,26,Vieja Kuwait,P174,Ranitidina,Antiácido,06/06/2024,4,87.99
C04149,Mtro. María del Carmen Maestas,74,San Luis Miguel los bajos,P483,Ranitidina,Antiácido,10/07/2024,2,129.14
C04150,Alfonso Quesada Baeza,37,San Vicente los bajos,P124,Cetirizina,Antihistamínico,07/04/2025,4,192.28
C04151,Ing. Clara Ozuna,87,San Araceli de la Montaña,P132,Sitagliptina,Antidiabético,14/07/2024,3,122.54
C04152,Espartaco Navarrete,54,San Antonia los altos,P391,Ranitidina,Antiácido,06/02/2025,5,153.13
C04153,Alejandro Adela Meléndez,64,Vieja Andorra,P213,Vitamina C,Suplemento,07/03/2025,2,134.21
C04154,Ana Mireles,84,San Humberto de la Montaña,P313,Omeprazol,Antiácido,30/01/2025,2,65.26
C04155,Dr. Cecilia Zedillo,55,Vieja Sierra Leona,P333,Omeprazol,Antiácido,15/09/2024,4,123.17
C04156,Dr. Agustín Díaz,64,Nueva ex República Yugoslava de Macedonia,P107,Paracetamol,Analgésico,15/03/2025,4,38.49
C04157,Camilo Mauro Guzmán,68,Nueva Suriname,P297,Diclofenaco,Analgésico,12/02/2025,4,51.89
C04158,Alejandra Núñez,76,Nueva Croacia,P116,Ibuprofeno,Analgésico,24/04/2025,3,120.65
C04159,Laura Emiliano Nazario,72,San Claudio los bajos,P399,Desloratadina,Antihistamínico,07/10/2024,3,15.96
C04160,Eugenio Padilla,24,San Genaro los bajos,P340,Ciprofloxacino,Antibiótico,20/03/2025,4,76.19
C04161,Gerardo Sanabria Páez,58,Nueva Honduras,P016,Pantoprazol,Antiácido,11/08/2024,1,112.38
C04162,Perla Valencia Lemus,88,Nueva Swazilandia,P072,Amoxicilina,Antibiótico,23/06/2024,1,99.33
C04163,Nicolás José Carlos Haro,29,San Samuel de la Montaña,P039,Metformina,Antidiabético,05/08/2024,1,35.06
C04164,Ana Gollum Carbajal,81,San Isabel los bajos,P223,Ibuprofeno,Analgésico,18/09/2024,3,147.28
C04165,Cristian Florencia Hernández Solorio,33,San María Eugenia los altos,P397,Diclofenaco,Analgésico,29/11/2024,3,114
C04166,Sr(a). Frida Curiel,85,Nueva Líbano,P359,Desloratadina,Antihistamínico,27/10/2024,4,146.35
C04167,Patricio Gustavo Gonzales Arias,59,Vieja Bulgaria,P134,Vitamina C,Suplemento,05/07/2024,5,103.11
C04168,Timoteo Nieto Godoy,53,Vieja Italia,P098,Ranitidina,Antiácido,06/03/2025,4,67.41
C04169,José Eric Magaña,66,San Gloria los altos,P202,Ranitidina,Antiácido,11/11/2024,5,126.49
C04170,Jonás Griego Varela,58,Nueva Seychelles,P270,Vitamina C,Suplemento,28/02/2025,3,168.4
C04171,César Juan Pantoja Carrasco,50,San Anel los altos,P102,Vitamina C,Suplemento,05/12/2024,3,81.44
C04172,Carolina Ledesma Lebrón,41,Vieja Túnez,P379,Loratadina,Antihistamínico,06/08/2024,5,128.13
